SupplierID,NumberOfCustomers,AverageShareofBusiness,AverageSizeofSuppliers,AverageSizeofCustomers,CAGRBusiness,TechnologyInvestment,CountryGDP,CountryGDPGrowth,IndexOfPoliticalTurmoil,IndexOfSocialTurmoil,NumberofProducts,NumberofNewProducts,ProfitabilityLast5Years,Bankruptcy
4139,4,53.14,33.71,1919.22,-4.82,27.53,550.8629747,-4.87,0.787130187,0.002511444,18,12,5.2,0
4140,20,56.98,271.2,1306.16,20.97,38.99,843.0026537,6.14,0.374193841,0.118003001,10,1,19.91,0
4141,3,32.11,634.15,1005.16,-3.07,34.44,799.4092855,0.68,0.50970607,0.607626349,7,6,-3.81,0
4142,5,24.54,346.99,262.85,24.1,26.01,10.46649182,-1.31,0.252337146,0.137078041,12,3,16.33,0
4143,16,43.04,94.11,563.36,9.66,23.67,97.52090756,0.47,0.230675761,0.200138125,1,1,-1.32,0
4144,7,42,667.07,838.53,-3.95,38.66,492.3429452,-5.63,0.229490653,0.989393039,9,5,-3.35,0
4145,5,64.31,846.42,1304.94,11.24,14.84,87.11453263,3.28,0.84219227,0.414620639,12,9,3.46,0
4146,2,65.21,153.05,1493.69,18.44,28.52,108.0395707,3.04,0.38771764,0.028428821,16,16,23.53,0
4147,5,72.26,524.85,1327.95,4.59,13.58,32.61232739,3.02,0.309026642,0.712962981,7,5,22.14,0
4148,11,17.98,693.05,628.26,5.96,49.4,739.7145149,3.07,0.314449078,0.226512787,2,1,10.42,0
4149,8,25.52,132.07,1019.11,21,13,725.2604687,-0.36,0.548406556,0.136807326,8,3,-6.52,0
4150,17,26.8,834.89,870.38,-2.27,31.48,954.9652397,-5.37,0.616993609,0.636249223,16,2,2.46,1
4151,2,37.2,940.33,494.95,10.43,47.71,462.524213,6.75,0.325097752,0.450469877,16,4,20.16,0
4152,20,68.12,907.92,1472.52,5.09,18.42,700.7090111,-3.35,0.491815738,0.903890046,16,6,-6.56,0
4153,3,61.58,673.52,792.5,-2.18,2.32,752.368246,-1.37,0.637302205,0.864216727,1,0,28.02,1
4154,17,26.23,325.98,379.37,-12.33,7.96,892.0059729,2.58,0.437975726,0.079974571,18,10,-0.96,0
4155,3,68.4,921.33,319.07,9.18,46.06,35.37529825,1.26,0.07156813,0.525289974,11,8,12.18,0
4156,1,69.95,832.79,1645.79,11.87,30.08,222.9669453,5.69,0.715250373,0.816722192,12,8,28.27,0
4157,1,47.77,469.1,909.81,-3.53,9.59,432.0537147,2.31,0.883505326,0.288072006,8,2,23.15,0
4158,1,44.78,25.48,796.93,22.71,13.79,730.0751796,-4.25,0.282380602,0.029378087,4,4,19.14,0
4159,13,26.52,256.18,1431.5,21.16,47.89,319.8235608,-1.78,0.278300502,0.652100275,6,1,20.15,0
4160,13,54.06,305.5,155.22,-13.42,3.09,351.9087177,1.65,0.637762918,0.229458806,8,3,-5.08,1
4161,16,63.84,345.28,1948.85,-6.74,36.85,844.6212746,3.28,0.344765737,0.805035081,9,6,14.35,0
4162,3,19.87,253.64,441.37,9.34,29.83,687.5951378,-1.78,0.391942704,0.755466043,4,1,17.55,0
4163,1,35.32,672.57,1063.99,-11.54,21.43,362.0748082,6.43,0.46417836,0.923615952,13,1,9.02,1
4164,6,44.59,876.63,1789.03,-8.38,33.36,394.0834613,-0.15,0.906750571,0.651138136,2,0,5.56,1
4165,1,66.34,29.56,1366.73,1.5,1.75,514.9658304,1.24,0.887468973,0.705474172,18,1,3.63,1
4166,13,62.98,277.8,1268.71,15.74,38.99,153.3269213,5.19,0.609394791,0.363248753,20,18,-0.89,0
4167,5,48.1,307.64,1675.72,2.3,12.7,795.1085043,-4.76,0.80918829,0.760129455,10,5,15.66,0
4168,14,33.3,436.02,1085.47,5.03,38.68,720.905884,3.81,0.90472878,0.006581112,16,10,19.4,0
4169,12,20.5,807.13,1685.07,3.65,35.17,333.7880654,0.31,0.93254363,0.503004739,10,6,12.13,0
4170,18,20.44,765.79,1849.89,21.18,1.68,724.7232623,5,0.194251172,0.658469414,12,7,28.29,0
4171,1,12.97,134.07,1608.16,-0.68,1.54,939.2964927,-0.37,0.191892969,0.769882827,13,9,10,0
4172,2,65.6,25.58,1103.97,-3.7,44.17,648.2812501,-4.06,0.21446782,0.620151475,1,1,-1.5,0
4173,13,60.08,135.92,1506.28,14.18,37.4,812.498756,6.72,0.188844371,0.53580995,4,3,26.76,0
4174,2,34.66,732.99,1750.9,18.12,18.8,36.34470053,1.48,0.449280994,0.715121422,19,1,0.16,0
4175,3,39.66,791.53,115.84,-5.73,39.98,739.7369964,-3.76,0.437290955,0.76344224,17,15,16.63,0
4176,13,23.24,133.54,426.96,23.67,10.45,946.1583343,4.37,0.172993605,0.490133996,6,1,6.81,0
4177,5,39.78,302.37,1994.51,-7.52,32.99,418.5031081,4.05,0.029215352,0.591620036,12,3,2.73,0
4178,12,33.93,213.89,138.72,24.28,25.89,404.7854719,-1.26,0.739549266,0.784216055,2,2,16.75,0
4179,11,30.78,841.05,360.31,17.25,8.54,593.4707624,0.16,0.206854537,0.628204188,19,1,20.32,0
4180,19,12.88,535.68,713.26,4.68,24.51,797.8272253,-5.59,0.392385179,0.287300111,4,4,-1.87,0
4181,19,52.19,682.8,1311.55,22.8,17.41,170.8492391,-0.85,0.410677502,0.165762098,10,5,26.26,0
4182,12,68.18,159.76,1459.3,0.24,32.89,562.1573534,-1.17,0.209639427,0.661296871,19,2,0.22,0
4183,6,46.96,706.7,806.71,1.85,39.69,429.3328903,-4.07,0.846894981,0.636639262,6,2,27.01,0
4184,7,29.31,564.77,1018.59,-11.36,24.79,678.1829176,-1.86,0.725731659,0.010710949,2,1,18.78,1
4185,11,25.52,727.07,546.35,5.83,24.47,787.0168719,3.4,0.724012871,0.925254155,19,2,10.56,1
4186,12,74.11,946.9,302.43,23.87,18.47,295.24995,-0.62,0.443265603,0.045541482,19,17,-1.26,0
4187,10,74.74,473.08,755.47,-7.24,22.79,568.5981038,-2.63,0.342743453,0.970020108,5,0,-0.78,0
4188,17,14.56,814.88,412.17,8.41,44.79,299.2239842,4.9,0.536064871,0.896081973,1,1,0.87,0
4189,13,43.74,341.22,1922.16,-7.2,32.51,745.1669973,2.4,0.098455824,0.134557613,10,7,1.11,0
4190,1,41.75,574.45,1247.79,0.61,32.44,685.3613497,-0.45,0.489664265,0.52730584,16,3,20.38,0
4191,18,49.47,98.85,417.47,-6.08,29.75,895.6218373,4.14,0.018709818,0.434011053,15,0,-6.95,0
4192,1,61.93,655.43,1070.59,3.17,22.48,371.0721891,-1.4,0.983596506,0.708316839,1,0,11.36,1
4193,12,70.32,350.83,1846.56,21.93,19.25,133.910886,2.85,0.982867763,0.944299724,19,10,18.8,0
4194,9,49.51,865.98,816.07,18.67,30.67,390.5637576,6.5,0.878105636,0.56553404,20,16,21.68,0
4195,12,12.08,505.04,1685.88,-7.16,9.81,911.3660691,1.18,0.624625284,0.574750492,5,5,-6.76,0
4196,15,75.48,200.57,432.98,9.55,48.06,184.9722647,-3.08,0.392755345,0.893551223,13,0,-6.23,0
4197,12,48.36,459.21,1925.86,-14.79,46.3,449.5776567,6.59,0.495715301,0.60501948,5,3,-1.57,1
4198,11,42.65,876.47,624.5,1.46,34.7,312.2757705,4.61,0.510081724,0.136144328,1,0,16.81,0
4199,2,32.17,639.5,496.6,-6.6,35.5,174.777997,4.71,0.169401141,0.717969298,7,4,-4.55,0
4200,19,78.24,918.73,1934.96,10.56,45.64,120.0225681,-0.87,0.305562831,0.657549828,1,1,14.82,0
4201,5,31.38,273.16,1359.04,-8.23,17.43,904.9736586,2.62,0.012331559,0.684259501,10,2,3.83,0
4202,1,67.46,312.77,1378.31,15.69,9.05,661.0047089,-3.27,0.3005563,0.994921481,14,4,12.59,0
4203,8,21.81,169.17,1343.83,23.52,10.21,420.9253001,0.12,0.230925843,0.997177229,9,3,12.1,0
4204,13,78.72,853.68,1830.39,20.98,35.24,217.855379,6.9,0.343878477,0.930678359,10,5,-4.07,0
4205,15,10.77,481.37,252.12,-1.12,8.07,133.3959391,1.87,0.24729747,0.328915644,12,8,6.35,0
4206,13,28.87,161.61,1451.08,-11.05,20.14,580.7852095,-1.49,0.871597654,0.368632776,12,6,6.48,1
4207,11,72.88,23.5,403.44,-2.95,9.67,347.364743,2.32,0.654246129,0.578478391,10,3,21.4,0
4208,9,54.94,192.25,587.67,-6.18,28.71,549.9536876,-4.17,0.153575063,0.828861603,19,1,1.09,0
4209,11,18.06,661.49,863.61,-5.84,25.55,230.2792489,1.96,0.160584624,0.279173577,10,0,3.87,0
4210,8,48.66,290.83,1930.97,-7.71,14.01,204.7559331,-3.61,0.664158715,0.969608765,3,3,21.64,0
4211,6,53.34,422.75,721.22,-14.59,1.54,805.7073372,-4.42,0.458907084,0.960890802,17,15,6.47,1
4212,9,40.59,717.39,1932.62,-13.07,33.58,204.1692535,6.18,0.153125086,0.987538619,20,15,11.96,0
4213,18,48.53,476.75,1796.16,-12.84,48.6,68.49511245,-4.36,0.796883329,0.294678125,11,11,23.61,0
4214,11,14.46,915.13,121.93,-9.38,24.06,184.8323485,-2.58,0.157354493,0.827996168,6,6,17.86,0
4215,19,23.2,158.58,644.19,-13.63,37.88,996.608955,5.28,0.087328693,0.768159503,6,5,-8.55,0
4216,17,39.9,679.16,1891.26,24.52,29.11,540.6130695,-3.4,0.799036589,0.128170305,1,1,19.06,0
4217,13,61.48,639.04,225.26,-14.34,9.45,719.8687991,-1.95,0.711201772,0.941184962,11,9,-0.06,1
4218,6,24.11,942.38,1594.49,21.21,49.06,697.8565367,5.05,0.597207981,0.119475997,1,1,11.97,0
4219,9,19,130.48,1976.46,-10.3,21.17,693.341304,3.15,0.2305043,0.805169285,9,0,-5.09,1
4220,1,27.51,339.4,538.2,2.45,24.01,92.99368513,-5.38,0.13263764,0.823645313,2,0,-7.02,0
4221,20,18.63,517.1,1653.25,23.41,30.81,215.0754839,-3.23,0.687608534,0.080757114,15,8,-2.73,0
4222,8,17.23,131.72,951.24,-10.68,28.28,63.22266687,1.73,0.364577731,0.874993052,17,13,20.19,0
4223,6,35.17,284.23,1934.96,19.63,39.82,661.5768078,5.55,0.782048376,0.378631767,19,8,-3.45,0
4224,16,16.52,688.49,1653.01,16.82,26.31,555.426386,3.34,0.88223803,0.988608356,18,15,17.19,0
4225,13,51.99,582.72,1305.25,19.05,0.75,793.8177103,-3.47,0.990011898,0.786879498,9,4,13.45,0
4226,20,65.73,765.08,1660.65,-12.86,18.08,166.6385763,-5.16,0.82614793,0.293426559,5,2,6.47,0
4227,9,57.87,566.34,1433.86,-3.78,30.16,527.7351086,0.81,0.851044518,0.058271699,3,2,6.91,0
4228,1,73.91,274.35,1153.15,24.56,22.23,11.86259154,-4.06,0.630752304,0.224666876,1,0,-9.34,0
4229,12,35.61,445.07,1510.27,-10.3,23.95,253.2535106,5.9,0.4472695,0.201315426,2,2,0.29,0
4230,10,47.89,824.13,1655.11,5.04,48.68,421.1046912,0.83,0.660004417,0.265436885,13,0,8.68,0
4231,9,13.64,527.24,635.77,-10.5,41.41,584.4113947,-4,0.356554117,0.303815,18,14,12.02,0
4232,10,60.54,585.35,368.11,2.05,34.57,473.4002481,0.31,0.138721546,0.804028372,6,1,12.28,0
4233,17,73.86,239.49,1444.19,-1.09,29.5,40.32428521,0.29,0.780593764,0.71770707,7,1,-1.19,0
4234,11,69,518.65,1438.41,1.26,31.95,568.6515579,1.64,0.803431724,0.922975361,7,7,21.68,0
4235,11,45.71,566.74,1645.19,6.52,20.24,693.0580211,-2.94,0.014667555,0.196852751,2,2,-8.78,0
4236,17,19.07,186.69,1740.45,20.16,28.13,368.3885092,2.91,0.61733458,0.871432898,12,2,7.35,0
4237,12,62.55,511.59,897.58,-10.46,37.67,549.621679,-3.05,0.989146059,0.271534235,4,0,23.23,0
4238,4,57.14,231.51,1549.59,-3.29,36.57,503.717119,1.23,0.712878999,0.023703779,7,0,21.97,0
4239,18,11.45,579.97,199.3,-11.37,45.05,193.9593688,2.26,0.285314367,0.454859725,5,4,19.89,0
4240,12,63.65,199.74,1621.91,16.69,31.02,864.2896925,-3.22,0.478180913,0.484731097,7,5,-6.54,0
4241,18,45.26,486.12,333.52,22.95,14.73,708.3147586,5.63,0.095198916,0.084049944,5,5,24.23,0
4242,5,57.41,788.09,697.23,22.14,44.78,933.8866206,-5.93,0.109579757,0.984296782,10,8,10.52,0
4243,6,62.74,297.5,1985.8,-3.32,48.4,134.682932,1.26,0.897890949,0.47463215,15,7,10.47,0
4244,13,65.85,612.26,1610.88,24.66,4.99,204.7386917,5.54,0.889455766,0.845050312,19,14,-2.13,0
4245,9,49.62,565.73,1356.77,-6.29,24.12,484.9435862,-1.54,0.009859685,0.035598029,18,3,8.38,0
4246,20,53.58,685.38,1314.89,3.77,15.36,666.0864151,1.71,0.357494689,0.090637785,1,0,-9.1,0
4247,1,56.99,949.47,1303.95,0.19,14.92,444.0434838,-2.98,0.334936232,0.089063676,17,10,10.05,0
4248,12,13.12,518.01,1317.46,-6.37,5.25,594.7471533,2.4,0.708237051,0.787667471,10,2,23.28,1
4249,2,54.84,463.34,1899.7,-12.04,11.11,10.60239357,1.73,0.451835162,0.811959147,4,1,14.69,0
4250,2,63.24,96.29,1003.24,-14.24,29.11,592.3086607,0.35,0.526972995,0.098549146,2,0,-2.09,0
4251,5,65.47,751.78,1187.88,-7.5,45.99,776.3033349,2.99,0.310973809,0.814241752,6,0,28.35,0
4252,3,66.79,715.31,410.52,3.04,27.19,775.6548746,-3.87,0.660414878,0.224506333,15,15,25.86,0
4253,1,72.86,902.5,586.81,6.72,11.88,247.788851,6.59,0.255792151,0.878990973,19,19,25.11,0
4254,16,16.12,706.4,1219.04,-9.67,46.2,80.58723271,-0.66,0.300018785,0.561869271,7,3,9.87,0
4255,18,18.39,287.06,764.69,11.26,19.76,970.4550783,5.33,0.434682473,0.033766447,19,14,4.37,0
4256,18,28.24,318.25,1351.74,4.69,5.72,79.33712213,6.86,0.763667082,0.973091591,16,2,13.82,0
4257,9,28.36,357.42,1303.61,24.74,20.59,274.5444164,2.22,0.081162881,0.399591676,2,2,11.69,0
4258,10,69.25,938.29,1205.06,13.98,11.46,386.0894436,3.43,0.826177397,0.755645238,11,10,-5.16,0
4259,16,45.54,390.46,498.47,-10.92,41.27,35.74284366,2.83,0.379029875,0.071546646,6,2,-9.25,0
4260,12,15.21,483.63,1131.76,-2.64,22.44,407.9020834,0.67,0.370051182,0.905391826,19,4,-2.96,0
4261,16,15.63,117.75,1030.33,-11.33,20.93,493.5406381,6.38,0.542879265,0.2523106,2,1,-6.48,1
4262,15,33,557.55,1161.99,-10.1,7.57,226.2763617,4.69,0.037008792,0.276614947,2,0,2.48,0
4263,11,63.64,876.99,1212.7,0.55,13.46,972.5830734,2.93,0.54905887,0.994751124,16,6,-8.8,0
4264,13,24.16,741.6,487.26,1.66,35.8,534.6755064,5.65,0.751472494,0.227941741,6,1,3.52,1
4265,3,66.09,293.6,883.18,-0.74,36.23,110.3354341,-3.58,0.425748654,0.532919697,14,12,-3.15,0
4266,3,51.5,547.24,1490.45,21.23,39.53,723.7322366,3.01,0.358897656,0.788628532,19,1,2.91,0
4267,13,26.38,24.78,1409.89,7.79,31.47,82.58028609,6.1,0.357782796,0.396394372,17,5,12.5,0
4268,7,43.03,334.37,687.52,17.37,31.1,808.6092129,1.45,0.852199142,0.623183041,17,15,-1.57,0
4269,20,62.5,858,1476.99,-0.16,2.4,317.1336039,-3.89,0.977839298,0.971568596,5,0,18.32,1
4270,1,55.61,63.74,1210.25,-3.6,18.69,244.1678034,4.05,0.453692064,0.049639359,12,0,20.73,0
4271,2,11.95,93.6,191.6,-5.52,39.64,731.6198411,-0.16,0.232657379,0.463799012,3,3,18.45,0
4272,20,77.99,946.33,1155.06,1.55,47.57,891.3174839,-1.05,0.688433523,0.157651721,18,11,-6.77,0
4273,2,65.5,941.27,1559.19,-7.19,18.21,86.64423532,4.78,0.32177993,0.995821752,6,3,-3.96,0
4274,19,33.24,762.37,1583.48,0.75,16.08,483.9338958,-4.53,0.469999162,0.499150928,13,2,20.88,0
4275,20,57.43,514.2,329.97,3.6,20.51,222.7581082,-5.74,0.064966843,0.457993601,6,1,12.51,0
4276,8,60.19,923.67,1329.19,15.71,26.85,413.3064436,-4.04,0.835846689,0.714106983,2,0,-5.76,0
4277,1,21.78,546.49,146.76,17.6,41.01,834.7881409,-4.45,0.573549283,0.902847849,2,1,4.42,1
4278,5,61.86,521.83,585.98,-6.47,19.69,160.8638363,-4.69,0.067186066,0.839877511,20,3,-4.38,0
4279,2,51.6,405.9,925.52,3.58,17.74,887.5219437,5.98,0.433098991,0.041480205,11,9,6.67,0
4280,11,48.79,733.43,577.49,-13.9,42.35,366.0966112,-2.7,0.362432948,0.281543219,15,2,1.35,0
4281,10,37.42,223.52,126.19,-4.23,28.05,100.624821,2.45,0.850658324,0.964011809,4,3,16.7,1
4282,12,24.7,224.69,195.21,-6.92,8.34,145.9885006,-2.31,0.775640126,0.16968121,6,5,27.78,0
4283,17,10.36,618.19,535.52,24.52,38.25,623.7844095,3.01,0.912685678,0.022048877,14,1,-8.65,0
4284,2,38.04,468.33,1466.85,7.8,8.03,898.1047547,2.55,0.839430317,0.364447565,4,3,25.62,0
4285,19,34.72,244.42,1982.43,-11.28,41.27,432.223232,-0.84,0.357053273,0.045049814,11,1,21.68,0
4286,20,35.35,534.51,1370.26,12.26,7.8,911.0023726,2.5,0.105461126,0.406339443,3,2,0.27,0
4287,4,60.8,544.84,280,-13.87,35.81,212.7159189,-3.13,0.89791128,0.106317963,18,3,7.22,1
4288,20,27.37,516.42,1137.62,11.23,4.22,462.2567314,-4.86,0.608524612,0.869415416,17,16,5.39,0
4289,16,77.2,438.82,979.81,-3.46,47.32,263.0535038,4.83,0.787445096,0.418683296,14,4,-11,0
4290,18,25.95,620.73,709.7,11.77,12.56,34.85183151,0.06,0.02631899,0.994916885,19,19,-9.84,0
4291,5,38.84,437.75,1326.69,18.38,2.18,768.2672476,5.33,0.617728173,0.480749297,11,9,17.68,0
4292,12,64.09,591.91,1984.85,2.54,39.84,301.5764513,-5.52,0.95500035,0.795136863,7,0,-7.09,1
4293,7,23.69,885.37,1025.21,20,31.66,167.9855366,1.1,0.566178211,0.182951224,7,5,1.07,0
4294,18,28.21,18.21,1772.73,21.59,11.59,87.34588538,3.58,0.886930238,0.885465456,10,6,13.88,0
4295,13,59.54,609.07,1384.83,-13.79,43.82,462.3522382,0.02,0.537883518,0.090332999,19,12,3.51,0
4296,16,36.37,588.45,1800.08,14.16,42.32,918.2042909,-4.12,0.724279754,0.820854054,20,15,6.88,0
4297,20,30.82,138.72,391.4,-9.32,1.78,891.6629854,-3.11,0.290431966,0.597953173,3,3,26.34,0
4298,19,28.74,151.75,1865.98,11.38,1.35,191.753935,5.71,0.591306823,0.032666736,10,1,9.48,0
4299,1,74.88,737.88,1920.45,-0.31,37.14,69.62653535,1.63,0.612446275,0.013954088,12,7,9.52,0
4300,20,47.85,178.87,243.97,-9.08,11.64,707.8195203,-5.49,0.237826495,0.070794517,7,5,-9.9,0
4301,8,25.92,103.52,811.35,-7.54,29.02,744.994297,5.37,0.15730117,0.16899077,7,6,-0.91,0
4302,5,73.16,323.89,1849.58,-13.82,2.2,168.1508277,-4.74,0.906443979,0.494932586,3,1,4.77,1
4303,6,20.89,81.38,867.14,-3.22,4.97,922.2681886,1.29,0.195671932,0.449907006,2,0,15.79,0
4304,1,53.81,97.38,1955.76,-5.29,3.69,49.90918079,-2.5,0.83593611,0.256824933,9,1,16.47,1
4305,12,35.48,215.98,693.39,21.15,46.51,635.586355,0.12,0.47586757,0.296679829,16,3,3.87,0
4306,19,52.41,900.98,155.74,7.77,39.18,407.3089192,0.03,0.832871751,0.299961334,1,1,25.73,0
4307,15,44.67,264.7,1567.81,19.73,30.89,751.1305447,-1.57,0.688600571,0.100244874,7,4,17.01,0
4308,19,65.01,398.42,1733.11,-13.39,35.22,960.1470859,-3.38,0.83903136,0.272606155,5,2,-10.52,1
4309,16,37.53,601.98,531.4,2.22,8.35,502.3299693,2.38,0.828317916,0.070731318,18,12,-4.6,0
4310,16,16.15,437.81,251.53,1.91,42.21,510.0508087,-4.9,0.786734989,0.335464735,14,10,-1.95,1
4311,2,28.3,476.77,462.48,11.68,9.79,979.0743642,3.65,0.339331568,0.376383066,17,5,-1.47,0
4312,5,14.29,87.04,1866.38,-3.04,24.51,770.9851846,-0.41,0.319587399,0.564787503,7,4,8.26,0
4313,2,79.09,281.4,1491.71,-3.8,0.31,934.04398,4.11,0.601534886,0.338929199,15,4,-5.57,0
4314,10,61.27,102.59,132.8,-0.84,7.75,31.52220608,-4.54,0.229745197,0.478723662,16,9,-8.77,0
4315,14,11.82,138.84,1663.03,-9.66,8.16,612.014133,5.1,0.096277842,0.703457729,17,17,9.89,0
4316,2,50.74,657.61,1377.39,13.69,39.86,217.340189,4.63,0.158524527,0.780379266,15,7,1.96,0
4317,12,53.63,666.71,980.42,19.68,21.1,76.10372129,2.63,0.650727892,0.485866526,17,16,5.07,0
4318,16,60.98,16.11,943.02,-4.85,38.64,421.2785997,2.06,0.653912834,0.654920865,7,6,7.97,0
4319,4,57.7,266.35,1355.73,-8.78,29.59,566.5256449,-1.25,0.325150011,0.743867336,5,1,17.23,0
4320,17,45.26,836.91,994.15,-9.23,29.08,123.73636,3.77,0.517192317,0.90932702,5,0,-0.87,0
4321,14,63.29,659.01,1701.53,-7.1,42.6,631.1163517,3.96,0.893693779,0.271712753,2,2,13.46,0
4322,3,16.09,30.87,1206.06,19,29.36,784.3112883,-2.29,0.11537931,0.237763724,14,0,-4.83,0
4323,9,13.03,708.13,1402.46,7.79,42.74,456.3899684,0.26,0.841383289,0.630458389,14,12,-10.33,0
4324,16,15.9,750.84,1448.46,13.15,15.97,107.1252897,2.31,0.455382463,0.873235837,5,2,3.8,0
4325,13,32.51,305.14,493.94,-1.16,26.65,203.257381,-2.46,0.26810978,0.422370901,18,9,18.04,0
4326,10,20.72,918.4,1575.01,9.22,14.16,987.5824444,-3.08,0.609283333,0.642856787,19,3,-9.69,1
4327,20,69.24,57.26,362.61,23.83,42.19,943.4509087,5.05,0.561680905,0.070070675,7,0,0,0
4328,4,26.3,926.67,1217.74,-14.88,6.77,74.39881,-5.28,0.866834567,0.727907498,2,2,7.5,1
4329,16,20.58,764.22,284.52,16,42.12,573.0929794,-5.97,0.47194631,0.74204788,6,0,4.67,1
4330,5,21.29,798.01,1365.43,9.38,20.38,298.5472803,1.2,0.307221465,0.135554204,15,5,17.69,0
4331,6,44.81,532.17,852.04,13.81,6.42,986.883461,6.04,0.769815184,0.265266112,8,1,17.68,0
4332,13,32.85,539.25,1385.89,-9.14,36,301.0559058,0.89,0.818916445,0.803812686,17,10,8.83,1
4333,4,24.23,681.66,1132.98,9.62,20.94,427.8782744,5.1,0.710445766,0.540418242,1,0,7.66,0
4334,5,52.51,701.67,1344.73,-3.37,44.78,467.8524999,-1.49,0.453656681,0.126279273,10,2,11.24,0
4335,12,50.4,789.14,1208.81,13.74,10.22,59.67993426,5.47,0.188368441,0.807755003,1,0,4.26,0
4336,8,58.2,242.71,1509.12,20.35,32.6,849.8041181,3.02,0.460408644,0.444410575,19,14,12.77,0
4337,5,53.49,679.34,1132.93,-12.82,49.4,74.72219899,-3.1,0.636805882,0.098526228,6,3,-4.64,1
4338,8,63.65,618.94,702.13,-12.68,29.67,342.5680561,6.12,0.025112131,0.306239204,14,8,-9.22,0
4339,17,36.97,636.58,791.61,16.81,25.49,60.62496403,-3.93,0.136834453,0.162296815,12,4,18.13,0
4340,9,29.71,949.44,679.95,21.43,2.66,596.7648349,6.65,0.683635551,0.316071359,19,2,2.41,0
4341,13,45.68,899.45,369.9,24,27.36,126.3117818,-5.8,0.880121393,0.442218279,3,1,10.91,0
4342,14,45.06,128.35,1267.96,19.75,39.54,368.6358426,-0.53,0.022463279,0.994066781,13,6,-7.31,0
4343,9,43.72,176.74,1105.19,-2.51,20.51,851.4921141,-2.51,0.584617817,0.380563229,2,2,23.8,0
4344,16,36.78,926.85,572.43,22.72,28.27,745.1543405,5.13,0.174249879,0.136707248,3,3,14.32,0
4345,11,33.56,693,1700.78,-8.27,43.04,734.1778122,4.9,0.800479299,0.664613977,4,1,18.13,1
4346,10,19.94,500.89,1691.51,16.55,2.09,545.3651031,4.89,0.826761489,0.6993303,19,0,25.38,0
4347,17,69.46,261.43,315.18,-0.52,37.11,406.763271,2.51,0.223320572,0.959942267,11,10,19.06,0
4348,14,11.52,795.61,575.06,22.11,46,636.2689468,-5.52,0.834220827,0.015315395,8,5,-3.75,1
4349,5,75.83,843.87,1416.19,9.58,17.03,146.3070541,-1.93,0.170741353,0.330012192,18,10,26.58,0
4350,11,59.85,744.89,360.59,12.03,0.26,677.5336921,-2.71,0.200101505,0.332605306,3,3,2.05,0
4351,16,79.24,499.32,1063.61,-0.44,37.07,314.2895992,-3.8,0.658629516,0.547786008,9,3,1.62,0
4352,9,48.47,64.58,1117.06,18.43,48.89,420.3668437,-5.12,0.852879913,0.805303225,6,6,-4.92,1
4353,2,74.17,948.84,1793.97,2.06,25.17,910.5280316,-3.53,0.074675918,0.71165359,8,3,12.63,0
4354,16,25.1,826.54,970.98,-4.59,35.29,823.7553854,-5.27,0.245290954,0.54411499,12,5,-9.11,0
4355,10,56.76,329.77,847.61,-1.9,28.81,49.09787492,6.93,0.723773167,0.766080518,16,16,27.74,0
4356,7,68.56,648.7,218.28,15.69,47.9,888.608937,2.46,0.999080356,0.463335681,14,9,22.81,0
4357,1,13.66,391.24,1486.63,-7.63,7.79,639.2802618,2.26,0.650130911,0.991986264,13,12,4.67,1
4358,12,72.77,830.98,829.34,0.91,43.9,577.5271189,-3.66,0.736379142,0.794957296,17,13,22.26,0
4359,16,13.42,325.97,1102.06,-12.29,2.47,426.1667098,1.02,0.844574165,0.158485837,19,16,26.85,0
4360,7,62.89,28.26,1310.76,-10.73,17.46,717.6038063,6.99,0.740319697,0.502180508,2,2,0.54,1
4361,14,11.29,199.02,989.86,-9.64,22.5,828.5877868,0.62,0.266805823,0.584510213,19,7,8.91,0
4362,7,75.72,745.98,1303.55,-14.67,35.51,601.381632,-4.4,0.584949684,0.750360572,8,4,6.11,0
4363,12,36.35,141.66,763.96,-13.92,5.79,576.7117229,2.53,0.360372986,0.132551428,11,9,28.85,0
4364,19,74.69,604.47,1979.08,-14.1,2.16,262.7856692,-4.38,0.576247782,0.652138868,10,3,17.33,0
4365,19,35.57,344.51,1685.33,-3.97,21.41,763.0077967,5.7,0.516119224,0.349309717,12,9,21.98,0
4366,7,29.98,710.42,1214.95,14.13,31.58,14.57960602,4.3,0.426615369,0.528967711,15,6,-2.19,0
4367,20,15.84,605.2,315.48,-14.12,10.89,363.0222242,-5.43,0.615468381,0.378367877,2,0,2.96,1
4368,12,73.95,233.83,1937.63,9.06,35.29,859.9501738,0.47,0.125460764,0.003778494,5,0,20.59,0
4369,8,41.6,180.67,573.62,11.26,17.65,57.04544777,-5.53,0.762594559,0.264445028,8,7,19.01,0
4370,19,47.34,32.32,1933.3,-8.33,26.32,323.7963469,1.89,0.266821724,0.904487294,15,3,16.93,0
4371,4,40.2,223.36,1628.75,6.37,39.59,824.4818572,1.19,0.447259635,0.106013954,19,10,23.83,0
4372,2,76.36,289.7,683.11,11.17,8.18,638.3297843,-2.27,0.085435177,0.458074461,11,6,9.47,0
4373,4,49.47,525.3,446.61,4.99,25.15,892.406654,6.73,0.507658959,0.936342525,4,4,23.05,0
4374,13,30.31,153.16,1312.36,9.65,26.42,234.1556311,-3.55,0.36125656,0.899531485,4,4,22.69,0
